event_type,event_payload
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 7, ""playerId"": 17, ""roll"": 6}"
game_started,"{""gameId"": 8}"
player_joins_game,"{""gameId"": 8, ""playerId"": 10}"
player_joins_game,"{""gameId"": 8, ""playerId"": 13}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 13, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 8, ""playerId"": 10, ""roll"": 5}"
game_started,"{""gameId"": 9}"
player_joins_game,"{""gameId"": 9, ""playerId"": 3}"
player_joins_game,"{""gameId"": 9, ""playerId"": 15}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 15, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 9, ""playerId"": 3, ""roll"": 4}"
game_started,"{""gameId"": 10}"
player_joins_game,"{""gameId"": 10, ""playerId"": 2}"
player_joins_game,"{""gameId"": 10, ""playerId"": 13}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 2, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 10, ""playerId"": 13, ""roll"": 6}"
game_started,"{""gameId"": 11}"
player_joins_game,"{""gameId"": 11, ""playerId"": 7}"
player_joins_game,"{""gameId"": 11, ""playerId"": 14}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 11, ""playerId"": 7, ""roll"": 6}"
game_started,"{""gameId"": 12}"
player_joins_game,"{""gameId"": 12, ""playerId"": 7}"
player_joins_game,"{""gameId"": 12, ""playerId"": 15}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 15, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 12, ""playerId"": 7, ""roll"": 5}"
